;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 17:59:47
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:6.240mW             
;Max:96.80mW             
;Average:72.47mW             
;Std.Dev.:25.18mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 17:59:48
  Timestamp   	  Channel A  	
         0.000	  9.270e-02 	
         0.064	  9.270e-02 	
         0.128	  9.260e-02 	
         0.191	  9.260e-02 	
         0.256	  9.260e-02 	
         0.320	  9.250e-02 	
         0.384	  9.250e-02 	
         0.448	  9.250e-02 	
         0.512	  9.240e-02 	
         0.577	  9.250e-02 	
         0.672	  9.250e-02 	
         0.737	  9.260e-02 	
         0.800	  9.260e-02 	
         0.865	  9.270e-02 	
         0.929	  9.280e-02 	
         0.993	  9.290e-02 	
         1.056	  9.300e-02 	
         1.121	  9.310e-02 	
         1.184	  9.310e-02 	
         1.248	  9.320e-02 	
         1.312	  9.320e-02 	
         1.377	  9.320e-02 	
         1.472	  9.320e-02 	
         1.537	  9.320e-02 	
         1.600	  9.310e-02 	
         1.665	  9.310e-02 	
         1.728	  9.310e-02 	
         1.793	  9.310e-02 	
         1.855	  9.300e-02 	
         1.920	  9.300e-02 	
         1.984	  9.300e-02 	
         2.049	  9.290e-02 	
         2.112	  9.290e-02 	
         2.177	  9.290e-02 	
         2.273	  9.290e-02 	
         2.336	  9.290e-02 	
         2.400	  9.290e-02 	
         2.464	  9.290e-02 	
         2.528	  9.290e-02 	
         2.593	  9.300e-02 	
         2.657	  9.300e-02 	
         2.721	  9.300e-02 	
         2.784	  9.310e-02 	
         2.848	  9.310e-02 	
         2.911	  9.310e-02 	
         2.976	  9.310e-02 	
         3.072	  9.310e-02 	
         3.137	  9.310e-02 	
         3.200	  9.310e-02 	
         3.265	  9.320e-02 	
         3.327	  9.310e-02 	
         3.393	  9.310e-02 	
         3.456	  9.310e-02 	
         3.521	  9.310e-02 	
         3.585	  9.310e-02 	
         3.649	  9.300e-02 	
         3.712	  9.300e-02 	
         3.777	  9.300e-02 	
         3.873	  9.300e-02 	
         3.936	  9.290e-02 	
         4.000	  9.290e-02 	
         4.065	  9.290e-02 	
         4.128	  9.280e-02 	
         4.193	  9.280e-02 	
         4.256	  9.270e-02 	
         4.320	  9.260e-02 	
         4.384	  9.260e-02 	
         4.448	  9.250e-02 	
         4.512	  9.250e-02 	
         4.577	  9.240e-02 	
         4.673	  9.240e-02 	
         4.737	  9.230e-02 	
         4.800	  9.230e-02 	
         4.864	  9.230e-02 	
         4.928	  9.220e-02 	
         4.993	  9.220e-02 	
         5.055	  9.220e-02 	
         5.120	  9.220e-02 	
         5.185	  9.210e-02 	
         5.248	  9.210e-02 	
         5.312	  9.200e-02 	
         5.375	  9.200e-02 	
         5.472	  9.200e-02 	
         5.537	  9.200e-02 	
         5.601	  9.190e-02 	
         5.664	  9.190e-02 	
         5.728	  9.190e-02 	
         5.792	  9.180e-02 	
         5.857	  9.180e-02 	
         5.921	  9.170e-02 	
         5.985	  9.170e-02 	
         6.049	  9.170e-02 	
         6.112	  9.170e-02 	
         6.177	  9.170e-02 	
         6.272	  9.160e-02 	
         6.336	  9.160e-02 	
         6.400	  9.160e-02 	
         6.464	  9.160e-02 	
         6.527	  9.150e-02 	
         6.592	  9.150e-02 	
         6.656	  9.150e-02 	
         6.721	  9.150e-02 	
         6.784	  9.140e-02 	
         6.848	  9.140e-02 	
         6.912	  9.140e-02 	
         6.977	  9.140e-02 	
         7.072	  9.140e-02 	
         7.136	  9.140e-02 	
         7.200	  9.140e-02 	
         7.265	  9.140e-02 	
         7.328	  9.140e-02 	
         7.393	  9.130e-02 	
         7.457	  9.130e-02 	
         7.521	  9.130e-02 	
         7.585	  9.120e-02 	
         7.648	  9.120e-02 	
         7.712	  9.110e-02 	
         7.776	  9.110e-02 	
         7.872	  9.100e-02 	
         7.937	  9.100e-02 	
         8.001	  9.090e-02 	
         8.064	  9.090e-02 	
         8.128	  9.080e-02 	
         8.192	  9.070e-02 	
         8.257	  9.070e-02 	
         8.320	  9.060e-02 	
         8.385	  9.050e-02 	
         8.449	  9.050e-02 	
         8.512	  9.040e-02 	
         8.577	  9.040e-02 	
         8.672	  9.030e-02 	
         8.737	  9.030e-02 	
         8.800	  9.020e-02 	
         8.864	  9.020e-02 	
         8.928	  9.010e-02 	
         8.992	  9.010e-02 	
         9.057	  9.010e-02 	
         9.120	  9.000e-02 	
         9.185	  9.000e-02 	
         9.249	  8.990e-02 	
         9.312	  8.990e-02 	
         9.377	  8.980e-02 	
         9.473	  8.980e-02 	
         9.536	  8.990e-02 	
         9.600	  8.990e-02 	
         9.665	  8.990e-02 	
         9.728	  8.990e-02 	
         9.793	  8.990e-02 	
         9.857	  8.980e-02 	
         9.921	  8.980e-02 	
         9.984	  8.980e-02 	
        10.048	  8.970e-02 	
        10.112	  8.970e-02 	
        10.177	  8.970e-02 	
        10.241	  8.970e-02 	
        10.337	  8.970e-02 	
        10.400	  8.970e-02 	
        10.465	  8.970e-02 	
        10.528	  8.970e-02 	
        10.593	  8.960e-02 	
        10.657	  8.960e-02 	
        10.721	  8.950e-02 	
        10.785	  8.940e-02 	
        10.848	  8.930e-02 	
        10.912	  8.920e-02 	
        10.976	  8.920e-02 	
        11.072	  8.910e-02 	
        11.136	  8.900e-02 	
        11.200	  8.890e-02 	
        11.265	  8.890e-02 	
        11.328	  8.880e-02 	
        11.393	  8.870e-02 	
        11.457	  8.860e-02 	
        11.520	  8.850e-02 	
        11.585	  8.840e-02 	
        11.649	  8.830e-02 	
        11.711	  8.830e-02 	
        11.777	  8.820e-02 	
        11.841	  8.820e-02 	
        11.936	  8.820e-02 	
        12.001	  8.810e-02 	
        12.064	  8.810e-02 	
        12.128	  8.810e-02 	
        12.192	  8.800e-02 	
        12.257	  8.800e-02 	
        12.321	  8.800e-02 	
        12.384	  8.800e-02 	
        12.448	  8.800e-02 	
        12.512	  8.800e-02 	
        12.577	  8.800e-02 	
        12.641	  8.790e-02 	
        12.736	  8.790e-02 	
        12.801	  8.790e-02 	
        12.865	  8.780e-02 	
        12.928	  8.780e-02 	
        12.993	  8.770e-02 	
        13.056	  8.770e-02 	
        13.121	  8.760e-02 	
        13.185	  8.750e-02 	
        13.248	  8.750e-02 	
        13.311	  8.740e-02 	
        13.376	  8.740e-02 	
        13.441	  8.740e-02 	
        13.537	  8.730e-02 	
        13.600	  8.730e-02 	
        13.665	  8.730e-02 	
        13.728	  8.720e-02 	
        13.793	  8.720e-02 	
        13.856	  8.710e-02 	
        13.921	  8.710e-02 	
        13.984	  8.710e-02 	
        14.048	  8.710e-02 	
        14.112	  8.700e-02 	
        14.176	  8.700e-02 	
        14.241	  8.700e-02 	
        14.337	  8.700e-02 	
        14.400	  8.700e-02 	
        14.465	  8.690e-02 	
        14.528	  8.690e-02 	
        14.593	  8.680e-02 	
        14.657	  8.670e-02 	
        14.721	  8.660e-02 	
        14.785	  8.650e-02 	
        14.848	  8.650e-02 	
        14.912	  8.640e-02 	
        14.976	  8.630e-02 	
        15.040	  8.630e-02 	
        15.136	  8.620e-02 	
        15.200	  8.620e-02 	
        15.264	  8.610e-02 	
        15.327	  8.610e-02 	
        15.393	  8.610e-02 	
        15.456	  8.610e-02 	
        15.521	  8.600e-02 	
        15.585	  8.600e-02 	
        15.648	  8.600e-02 	
        15.712	  8.600e-02 	
        15.776	  8.600e-02 	
        15.841	  8.600e-02 	
        15.937	  8.600e-02 	
        16.000	  8.600e-02 	
        16.065	  8.590e-02 	
        16.128	  8.590e-02 	
        16.192	  8.590e-02 	
        16.256	  8.590e-02 	
        16.320	  8.590e-02 	
        16.385	  8.580e-02 	
        16.447	  8.580e-02 	
        16.512	  8.580e-02 	
        16.576	  8.570e-02 	
        16.641	  8.570e-02 	
        16.737	  8.560e-02 	
        16.800	  8.560e-02 	
        16.864	  8.560e-02 	
        16.928	  8.560e-02 	
        16.992	  8.550e-02 	
        17.057	  8.550e-02 	
        17.120	  8.540e-02 	
        17.185	  8.540e-02 	
        17.248	  8.540e-02 	
        17.312	  8.540e-02 	
        17.376	  8.530e-02 	
        17.440	  8.530e-02 	
        17.536	  8.520e-02 	
        17.601	  8.510e-02 	
        17.665	  8.510e-02 	
        17.728	  8.500e-02 	
        17.793	  8.490e-02 	
        17.857	  8.480e-02 	
        17.921	  8.460e-02 	
        17.985	  8.450e-02 	
        18.048	  8.440e-02 	
        18.112	  8.420e-02 	
        18.176	  8.410e-02 	
        18.241	  8.400e-02 	
        18.337	  8.380e-02 	
        18.400	  8.370e-02 	
        18.465	  8.360e-02 	
        18.528	  8.350e-02 	
        18.593	  8.350e-02 	
        18.656	  8.340e-02 	
        18.721	  8.330e-02 	
        18.785	  8.330e-02 	
        18.848	  8.320e-02 	
        18.913	  8.320e-02 	
        18.976	  8.320e-02 	
        19.041	  8.310e-02 	
        19.137	  8.310e-02 	
        19.200	  8.310e-02 	
        19.264	  8.310e-02 	
        19.328	  8.300e-02 	
        19.392	  8.300e-02 	
        19.457	  8.300e-02 	
        19.520	  8.300e-02 	
        19.585	  8.300e-02 	
        19.649	  8.290e-02 	
        19.712	  8.290e-02 	
        19.776	  8.290e-02 	
        19.840	  8.280e-02 	
        19.936	  8.280e-02 	
        20.001	  8.270e-02 	
        20.064	  8.270e-02 	
        20.128	  8.270e-02 	
        20.193	  8.260e-02 	
        20.256	  8.260e-02 	
        20.321	  8.260e-02 	
        20.384	  8.250e-02 	
        20.447	  8.250e-02 	
        20.512	  8.240e-02 	
        20.576	  8.240e-02 	
        20.641	  8.230e-02 	
        20.737	  8.230e-02 	
        20.801	  8.220e-02 	
        20.864	  8.210e-02 	
        20.928	  8.200e-02 	
        20.992	  8.190e-02 	
        21.056	  8.170e-02 	
        21.120	  8.160e-02 	
        21.184	  8.150e-02 	
        21.248	  8.130e-02 	
        21.312	  8.120e-02 	
        21.376	  8.110e-02 	
        21.441	  8.100e-02 	
        21.536	  8.090e-02 	
        21.601	  8.080e-02 	
        21.664	  8.070e-02 	
        21.728	  8.060e-02 	
        21.792	  8.050e-02 	
        21.856	  8.040e-02 	
        21.921	  8.030e-02 	
        21.985	  8.020e-02 	
        22.049	  8.010e-02 	
