;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 18:02:17
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:38.20mW             
;Max:122.2mW             
;Average:96.68mW             
;Std.Dev.:15.45mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 18:02:17
  Timestamp   	  Channel A  	
        12.415	  1.040e-01 	
        12.480	  1.041e-01 	
        12.543	  1.041e-01 	
        12.608	  1.041e-01 	
        12.671	  1.041e-01 	
        12.735	  1.042e-01 	
        12.799	  1.042e-01 	
        12.864	  1.042e-01 	
        12.927	  1.042e-01 	
        12.991	  1.042e-01 	
        13.055	  1.042e-01 	
        13.119	  1.042e-01 	
        13.215	  1.042e-01 	
        13.279	  1.042e-01 	
        13.344	  1.043e-01 	
        13.408	  1.043e-01 	
        13.470	  1.044e-01 	
        13.535	  1.044e-01 	
        13.599	  1.045e-01 	
        13.664	  1.045e-01 	
        13.728	  1.046e-01 	
        13.792	  1.046e-01 	
        13.856	  1.047e-01 	
        13.919	  1.047e-01 	
        14.015	  1.048e-01 	
        14.080	  1.048e-01 	
        14.143	  1.049e-01 	
        14.208	  1.049e-01 	
        14.271	  1.049e-01 	
        14.336	  1.049e-01 	
        14.398	  1.049e-01 	
        14.464	  1.049e-01 	
        14.528	  1.048e-01 	
        14.591	  1.048e-01 	
        14.656	  1.048e-01 	
        14.719	  1.048e-01 	
        14.814	  1.047e-01 	
        14.879	  1.047e-01 	
        14.944	  1.047e-01 	
        15.007	  1.048e-01 	
        15.071	  1.048e-01 	
        15.135	  1.048e-01 	
        15.198	  1.048e-01 	
        15.264	  1.048e-01 	
        15.328	  1.049e-01 	
        15.390	  1.049e-01 	
        15.454	  1.050e-01 	
        15.520	  1.050e-01 	
        15.615	  1.050e-01 	
        15.679	  1.051e-01 	
        15.743	  1.051e-01 	
        15.807	  1.051e-01 	
        15.871	  1.052e-01 	
        15.936	  1.052e-01 	
        15.999	  1.053e-01 	
        16.064	  1.053e-01 	
        16.128	  1.054e-01 	
        16.192	  1.054e-01 	
        16.255	  1.054e-01 	
        16.319	  1.055e-01 	
        16.415	  1.055e-01 	
        16.479	  1.055e-01 	
        16.544	  1.056e-01 	
        16.608	  1.057e-01 	
        16.671	  1.057e-01 	
        16.735	  1.058e-01 	
        16.799	  1.058e-01 	
        16.864	  1.058e-01 	
        16.928	  1.059e-01 	
