;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 17:44:58
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:6.450mW             
;Max:14.72mW             
;Average:13.40mW             
;Std.Dev.:1.576mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 17:44:58
  Timestamp   	  Channel A  	
         4.511	  1.381e-02 	
         4.576	  1.382e-02 	
         4.639	  1.383e-02 	
         4.703	  1.385e-02 	
         4.768	  1.387e-02 	
         4.831	  1.389e-02 	
         4.896	  1.390e-02 	
         4.959	  1.392e-02 	
         5.056	  1.393e-02 	
         5.119	  1.394e-02 	
         5.183	  1.395e-02 	
         5.248	  1.396e-02 	
         5.312	  1.396e-02 	
         5.375	  1.396e-02 	
         5.439	  1.396e-02 	
         5.503	  1.396e-02 	
         5.568	  1.396e-02 	
         5.632	  1.396e-02 	
         5.696	  1.396e-02 	
         5.760	  1.395e-02 	
         5.856	  1.394e-02 	
         5.919	  1.393e-02 	
         5.984	  1.391e-02 	
         6.048	  1.389e-02 	
         6.112	  1.387e-02 	
         6.176	  1.385e-02 	
         6.240	  1.384e-02 	
         6.304	  1.383e-02 	
         6.368	  1.383e-02 	
         6.432	  1.383e-02 	
         6.495	  1.383e-02 	
         6.560	  1.384e-02 	
         6.656	  1.385e-02 	
         6.719	  1.387e-02 	
         6.784	  1.388e-02 	
         6.848	  1.389e-02 	
         6.911	  1.390e-02 	
         6.976	  1.391e-02 	
         7.040	  1.392e-02 	
         7.103	  1.393e-02 	
         7.167	  1.394e-02 	
         7.232	  1.395e-02 	
         7.296	  1.396e-02 	
         7.359	  1.396e-02 	
         7.456	  1.397e-02 	
         7.519	  1.397e-02 	
         7.583	  1.397e-02 	
         7.648	  1.398e-02 	
         7.711	  1.399e-02 	
         7.776	  1.400e-02 	
         7.839	  1.401e-02 	
         7.903	  1.403e-02 	
         7.968	  1.404e-02 	
         8.032	  1.404e-02 	
         8.096	  1.405e-02 	
         8.160	  1.406e-02 	
         8.255	  1.407e-02 	
         8.319	  1.408e-02 	
         8.384	  1.408e-02 	
         8.448	  1.409e-02 	
         8.512	  1.409e-02 	
         8.575	  1.410e-02 	
         8.639	  1.410e-02 	
         8.704	  1.410e-02 	
         8.767	  1.410e-02 	
         8.832	  1.409e-02 	
         8.895	  1.408e-02 	
         8.959	  1.407e-02 	
         9.056	  1.407e-02 	
         9.119	  1.407e-02 	
         9.184	  1.407e-02 	
         9.248	  1.407e-02 	
         9.312	  1.408e-02 	
         9.375	  1.408e-02 	
         9.440	  1.409e-02 	
         9.504	  1.410e-02 	
         9.567	  1.410e-02 	
         9.632	  1.411e-02 	
         9.696	  1.412e-02 	
         9.760	  1.412e-02 	
         9.856	  1.412e-02 	
         9.919	  1.412e-02 	
         9.984	  1.411e-02 	
        10.047	  1.411e-02 	
        10.112	  1.411e-02 	
        10.176	  1.411e-02 	
        10.240	  1.411e-02 	
        10.304	  1.411e-02 	
        10.367	  1.412e-02 	
        10.432	  1.413e-02 	
        10.496	  1.413e-02 	
        10.560	  1.414e-02 	
        10.656	  1.415e-02 	
        10.719	  1.416e-02 	
        10.784	  1.417e-02 	
        10.848	  1.418e-02 	
        10.912	  1.419e-02 	
        10.976	  1.420e-02 	
        11.039	  1.420e-02 	
        11.104	  1.420e-02 	
        11.167	  1.420e-02 	
        11.231	  1.420e-02 	
        11.295	  1.420e-02 	
        11.359	  1.419e-02 	
        11.456	  1.419e-02 	
        11.520	  1.418e-02 	
        11.583	  1.418e-02 	
        11.648	  1.417e-02 	
        11.712	  1.416e-02 	
        11.776	  1.416e-02 	
        11.840	  1.415e-02 	
        11.903	  1.415e-02 	
        11.967	  1.415e-02 	
        12.031	  1.415e-02 	
        12.096	  1.414e-02 	
        12.160	  1.413e-02 	
        12.224	  1.413e-02 	
        12.320	  1.412e-02 	
        12.383	  1.412e-02 	
        12.448	  1.411e-02 	
        12.512	  1.411e-02 	
        12.575	  1.411e-02 	
        12.640	  1.411e-02 	
        12.704	  1.411e-02 	
        12.767	  1.412e-02 	
        12.832	  1.412e-02 	
        12.895	  1.412e-02 	
        12.960	  1.412e-02 	
        13.023	  1.411e-02 	
        13.119	  1.411e-02 	
        13.183	  1.410e-02 	
        13.248	  1.410e-02 	
        13.312	  1.409e-02 	
        13.375	  1.409e-02 	
        13.439	  1.409e-02 	
        13.504	  1.408e-02 	
        13.567	  1.408e-02 	
        13.632	  1.407e-02 	
        13.696	  1.407e-02 	
        13.760	  1.406e-02 	
        13.823	  1.407e-02 	
        13.920	  1.407e-02 	
        13.983	  1.407e-02 	
        14.048	  1.407e-02 	
        14.111	  1.407e-02 	
        14.176	  1.407e-02 	
        14.240	  1.407e-02 	
        14.303	  1.406e-02 	
        14.367	  1.405e-02 	
        14.432	  1.404e-02 	
        14.496	  1.403e-02 	
        14.560	  1.402e-02 	
        14.624	  1.401e-02 	
        14.720	  1.401e-02 	
        14.783	  1.400e-02 	
        14.848	  1.400e-02 	
        14.912	  1.399e-02 	
        14.976	  1.399e-02 	
        15.040	  1.398e-02 	
        15.103	  1.398e-02 	
        15.167	  1.397e-02 	
        15.231	  1.397e-02 	
        15.296	  1.396e-02 	
        15.360	  1.396e-02 	
        15.424	  1.395e-02 	
        15.520	  1.395e-02 	
        15.583	  1.395e-02 	
        15.648	  1.395e-02 	
        15.711	  1.395e-02 	
        15.775	  1.395e-02 	
