;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 17:41:15
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:44.70mW             
;Max:61.00mW             
;Average:59.02mW             
;Std.Dev.:4.283mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 17:41:15
  Timestamp   	  Channel A  	
         0.000	  6.080e-02 	
         0.063	  6.080e-02 	
         0.128	  6.080e-02 	
         0.192	  6.080e-02 	
         0.255	  6.080e-02 	
         0.319	  6.080e-02 	
         0.384	  6.080e-02 	
         0.448	  6.080e-02 	
         0.511	  6.080e-02 	
         0.576	  6.080e-02 	
         0.640	  6.080e-02 	
         0.704	  6.080e-02 	
         0.767	  6.080e-02 	
         0.832	  6.080e-02 	
         0.927	  6.080e-02 	
         0.991	  6.080e-02 	
         1.056	  6.080e-02 	
         1.120	  6.080e-02 	
         1.184	  6.080e-02 	
         1.247	  6.070e-02 	
         1.311	  6.070e-02 	
         1.375	  6.070e-02 	
         1.439	  6.070e-02 	
         1.504	  6.070e-02 	
         1.568	  6.070e-02 	
         1.632	  6.070e-02 	
         1.728	  6.070e-02 	
         1.791	  6.070e-02 	
         1.856	  6.070e-02 	
         1.920	  6.070e-02 	
         1.984	  6.070e-02 	
         2.047	  6.070e-02 	
         2.112	  6.070e-02 	
         2.176	  6.070e-02 	
         2.240	  6.070e-02 	
         2.304	  6.070e-02 	
         2.367	  6.070e-02 	
         2.432	  6.070e-02 	
         2.528	  6.080e-02 	
         2.591	  6.080e-02 	
         2.656	  6.080e-02 	
         2.720	  6.080e-02 	
         2.783	  6.080e-02 	
         2.848	  6.080e-02 	
         2.911	  6.080e-02 	
         2.976	  6.080e-02 	
         3.040	  6.080e-02 	
         3.104	  6.080e-02 	
         3.168	  6.080e-02 	
         3.232	  6.080e-02 	
         3.327	  6.080e-02 	
         3.391	  6.080e-02 	
         3.456	  6.080e-02 	
         3.520	  6.080e-02 	
         3.584	  6.080e-02 	
         3.648	  6.080e-02 	
         3.711	  6.080e-02 	
         3.776	  6.080e-02 	
         3.840	  6.080e-02 	
         3.904	  6.080e-02 	
         3.968	  6.080e-02 	
         4.032	  6.080e-02 	
         4.095	  6.080e-02 	
         4.191	  6.080e-02 	
         4.256	  6.080e-02 	
         4.320	  6.090e-02 	
         4.384	  6.090e-02 	
         4.448	  6.090e-02 	
         4.512	  6.090e-02 	
         4.576	  6.090e-02 	
         4.639	  6.090e-02 	
         4.704	  6.090e-02 	
         4.768	  6.090e-02 	
         4.832	  6.090e-02 	
         4.895	  6.090e-02 	
         4.991	  6.090e-02 	
         5.056	  6.090e-02 	
         5.119	  6.090e-02 	
         5.184	  6.090e-02 	
         5.248	  6.090e-02 	
         5.312	  6.090e-02 	
         5.375	  6.090e-02 	
         5.440	  6.090e-02 	
         5.504	  6.090e-02 	
         5.568	  6.090e-02 	
         5.632	  6.090e-02 	
         5.696	  6.090e-02 	
         5.791	  6.090e-02 	
         5.856	  6.090e-02 	
         5.920	  6.090e-02 	
         5.983	  6.090e-02 	
         6.047	  6.090e-02 	
         6.111	  6.090e-02 	
         6.175	  6.090e-02 	
         6.240	  6.090e-02 	
         6.304	  6.090e-02 	
         6.368	  6.090e-02 	
         6.431	  6.090e-02 	
         6.495	  6.090e-02 	
         6.592	  6.090e-02 	
         6.656	  6.090e-02 	
         6.720	  6.090e-02 	
         6.784	  6.090e-02 	
         6.848	  6.090e-02 	
         6.912	  6.090e-02 	
         6.975	  6.090e-02 	
         7.040	  6.090e-02 	
         7.104	  6.090e-02 	
         7.167	  6.090e-02 	
         7.232	  6.090e-02 	
         7.296	  6.090e-02 	
         7.392	  6.090e-02 	
         7.456	  6.090e-02 	
         7.520	  6.090e-02 	
         7.584	  6.090e-02 	
         7.648	  6.090e-02 	
         7.712	  6.090e-02 	
         7.775	  6.090e-02 	
         7.840	  6.090e-02 	
         7.904	  6.090e-02 	
         7.968	  6.090e-02 	
         8.032	  6.090e-02 	
         8.096	  6.100e-02 	
         8.191	  6.100e-02 	
         8.256	  6.100e-02 	
         8.320	  6.100e-02 	
         8.384	  6.090e-02 	
         8.448	  6.090e-02 	
         8.512	  6.090e-02 	
         8.576	  6.090e-02 	
         8.640	  6.090e-02 	
         8.704	  6.090e-02 	
         8.769	  6.090e-02 	
         8.832	  6.090e-02 	
         8.897	  6.090e-02 	
         8.991	  6.090e-02 	
         9.056	  6.090e-02 	
         9.120	  6.090e-02 	
         9.184	  6.090e-02 	
         9.247	  6.090e-02 	
         9.312	  6.090e-02 	
         9.376	  6.090e-02 	
         9.440	  6.090e-02 	
         9.504	  6.090e-02 	
         9.568	  6.090e-02 	
         9.632	  6.080e-02 	
         9.696	  6.080e-02 	
         9.792	  6.080e-02 	
         9.857	  6.080e-02 	
         9.920	  6.080e-02 	
         9.984	  6.080e-02 	
        10.048	  6.080e-02 	
        10.112	  6.080e-02 	
        10.176	  6.080e-02 	
        10.240	  6.080e-02 	
        10.304	  6.080e-02 	
        10.367	  6.080e-02 	
        10.432	  6.080e-02 	
        10.495	  6.080e-02 	
        10.591	  6.080e-02 	
        10.656	  6.080e-02 	
        10.720	  6.080e-02 	
        10.784	  6.080e-02 	
        10.848	  6.080e-02 	
        10.911	  6.080e-02 	
        10.976	  6.080e-02 	
        11.040	  6.080e-02 	
        11.104	  6.080e-02 	
        11.168	  6.080e-02 	
        11.232	  6.080e-02 	
        11.296	  6.080e-02 	
        11.392	  6.080e-02 	
        11.455	  6.080e-02 	
        11.520	  6.080e-02 	
        11.584	  6.090e-02 	
        11.648	  6.090e-02 	
        11.712	  6.090e-02 	
        11.775	  6.090e-02 	
        11.840	  6.090e-02 	
        11.903	  6.090e-02 	
        11.968	  6.090e-02 	
        12.031	  6.090e-02 	
        12.096	  6.090e-02 	
        12.192	  6.090e-02 	
        12.256	  6.090e-02 	
        12.320	  6.090e-02 	
        12.384	  6.090e-02 	
        12.448	  6.090e-02 	
        12.512	  6.090e-02 	
        12.576	  6.090e-02 	
        12.640	  6.090e-02 	
        12.704	  6.090e-02 	
        12.768	  6.090e-02 	
        12.832	  6.090e-02 	
        12.895	  6.090e-02 	
        12.991	  6.090e-02 	
        13.055	  6.090e-02 	
        13.120	  6.090e-02 	
        13.184	  6.090e-02 	
        13.248	  6.100e-02 	
        13.311	  6.100e-02 	
        13.376	  6.100e-02 	
        13.439	  6.100e-02 	
        13.504	  6.100e-02 	
        13.568	  6.100e-02 	
        13.632	  6.100e-02 	
        13.696	  6.100e-02 	
        13.791	  6.100e-02 	
        13.856	  6.100e-02 	
        13.920	  6.100e-02 	
        13.984	  6.100e-02 	
        14.048	  6.100e-02 	
        14.111	  6.100e-02 	
        14.176	  6.100e-02 	
        14.240	  6.100e-02 	
        14.304	  6.100e-02 	
        14.368	  6.100e-02 	
        14.432	  6.100e-02 	
        14.496	  6.100e-02 	
        14.592	  6.090e-02 	
        14.656	  6.080e-02 	
        14.720	  6.060e-02 	
        14.784	  6.030e-02 	
        14.848	  6.000e-02 	
        14.912	  5.940e-02 	
        14.975	  5.850e-02 	
        15.039	  5.740e-02 	
        15.104	  5.600e-02 	
        15.168	  5.460e-02 	
        15.232	  5.330e-02 	
        15.295	  5.220e-02 	
        15.391	  5.110e-02 	
        15.456	  5.010e-02 	
        15.520	  4.920e-02 	
        15.584	  4.850e-02 	
        15.648	  4.800e-02 	
        15.712	  4.770e-02 	
        15.776	  4.760e-02 	
        15.840	  4.750e-02 	
        15.904	  4.750e-02 	
        15.967	  4.740e-02 	
        16.032	  4.740e-02 	
        16.096	  4.740e-02 	
        16.191	  4.750e-02 	
        16.256	  4.760e-02 	
        16.320	  4.790e-02 	
        16.384	  4.810e-02 	
        16.448	  4.820e-02 	
        16.512	  4.790e-02 	
        16.576	  4.730e-02 	
        16.639	  4.660e-02 	
        16.704	  4.590e-02 	
        16.768	  4.540e-02 	
        16.832	  4.500e-02 	
        16.896	  4.480e-02 	
        16.959	  4.470e-02 	
        17.055	  4.470e-02 	
        17.120	  4.500e-02 	
        17.184	  4.530e-02 	
        17.248	  4.570e-02 	
        17.312	  4.600e-02 	
        17.376	  4.640e-02 	
        17.439	  4.690e-02 	
        17.504	  4.720e-02 	
        17.567	  4.760e-02 	
        17.632	  4.810e-02 	
        17.695	  4.850e-02 	
        17.760	  4.890e-02 	
        17.856	  4.940e-02 	
        17.920	  4.970e-02 	
        17.984	  4.990e-02 	
        18.047	  4.990e-02 	
        18.112	  4.980e-02 	
        18.176	  4.960e-02 	
        18.239	  4.930e-02 	
        18.304	  4.900e-02 	
        18.367	  4.870e-02 	
        18.432	  4.850e-02 	
        18.496	  4.820e-02 	
        18.559	  4.790e-02 	
        18.656	  4.770e-02 	
        18.720	  4.760e-02 	
        18.784	  4.750e-02 	
        18.848	  4.750e-02 	
        18.912	  4.760e-02 	
        18.975	  4.770e-02 	
        19.039	  4.800e-02 	
        19.104	  4.830e-02 	
        19.168	  4.860e-02 	
        19.232	  4.890e-02 	
        19.295	  4.920e-02 	
        19.360	  4.940e-02 	
        19.456	  4.960e-02 	
        19.520	  4.970e-02 	
        19.584	  4.990e-02 	
        19.648	  5.000e-02 	
        19.712	  5.010e-02 	
        19.776	  5.020e-02 	
        19.839	  5.030e-02 	
        19.904	  5.050e-02 	
        19.967	  5.060e-02 	
        20.031	  5.080e-02 	
        20.096	  5.110e-02 	
        20.160	  5.130e-02 	
        20.256	  5.160e-02 	
        20.320	  5.190e-02 	
        20.384	  5.230e-02 	
        20.448	  5.260e-02 	
        20.512	  5.300e-02 	
        20.575	  5.340e-02 	
        20.639	  5.380e-02 	
        20.704	  5.420e-02 	
        20.768	  5.460e-02 	
        20.832	  5.500e-02 	
        20.896	  5.540e-02 	
        20.959	  5.580e-02 	
        21.056	  5.620e-02 	
        21.120	  5.660e-02 	
        21.184	  5.700e-02 	
        21.247	  5.740e-02 	
        21.312	  5.780e-02 	
        21.375	  5.810e-02 	
        21.439	  5.850e-02 	
        21.504	  5.880e-02 	
        21.567	  5.910e-02 	
        21.632	  5.930e-02 	
        21.696	  5.960e-02 	
        21.760	  5.980e-02 	
        21.855	  6.000e-02 	
        21.920	  6.010e-02 	
        21.984	  6.030e-02 	
        22.048	  6.040e-02 	
        22.111	  6.050e-02 	
        22.176	  6.060e-02 	
        22.239	  6.070e-02 	
        22.304	  6.080e-02 	
        22.368	  6.080e-02 	
        22.432	  6.080e-02 	
        22.496	  6.090e-02 	
        22.560	  6.090e-02 	
        22.655	  6.090e-02 	
        22.720	  6.090e-02 	
        22.784	  6.090e-02 	
        22.848	  6.100e-02 	
        22.913	  6.100e-02 	
        22.975	  6.100e-02 	
        23.039	  6.100e-02 	
        23.104	  6.100e-02 	
        23.168	  6.100e-02 	
        23.232	  6.100e-02 	
        23.296	  6.100e-02 	
        23.359	  6.100e-02 	
        23.456	  6.100e-02 	
        23.520	  6.100e-02 	
        23.584	  6.100e-02 	
        23.647	  6.100e-02 	
        23.711	  6.100e-02 	
        23.775	  6.100e-02 	
        23.839	  6.100e-02 	
        23.904	  6.100e-02 	
        23.967	  6.100e-02 	
        24.032	  6.100e-02 	
        24.096	  6.100e-02 	
        24.160	  6.100e-02 	
        24.255	  6.100e-02 	
        24.320	  6.100e-02 	
        24.384	  6.100e-02 	
        24.448	  6.100e-02 	
        24.511	  6.100e-02 	
        24.576	  6.100e-02 	
        24.639	  6.100e-02 	
        24.704	  6.100e-02 	
        24.768	  6.100e-02 	
        24.832	  6.100e-02 	
        24.896	  6.100e-02 	
        24.960	  6.090e-02 	
        25.056	  6.090e-02 	
        25.120	  6.090e-02 	
        25.184	  6.090e-02 	
