;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 18:04:35
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:108.9mW             
;Max:161.7mW             
;Average:155.6mW             
;Std.Dev.:11.14mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 18:04:35
  Timestamp   	  Channel A  	
         0.000	  1.585e-01 	
         0.062	  1.585e-01 	
         0.128	  1.585e-01 	
         0.192	  1.585e-01 	
         0.256	  1.585e-01 	
         0.320	  1.585e-01 	
         0.383	  1.585e-01 	
         0.446	  1.585e-01 	
         0.510	  1.585e-01 	
         0.574	  1.585e-01 	
         0.638	  1.584e-01 	
         0.702	  1.584e-01 	
         0.767	  1.584e-01 	
         0.830	  1.584e-01 	
         0.894	  1.584e-01 	
         0.958	  1.584e-01 	
         1.054	  1.584e-01 	
         1.119	  1.584e-01 	
         1.184	  1.584e-01 	
         1.247	  1.584e-01 	
         1.312	  1.584e-01 	
         1.375	  1.584e-01 	
         1.440	  1.584e-01 	
         1.503	  1.584e-01 	
         1.566	  1.584e-01 	
         1.630	  1.584e-01 	
         1.696	  1.584e-01 	
         1.760	  1.584e-01 	
         1.856	  1.584e-01 	
         1.919	  1.584e-01 	
         1.982	  1.584e-01 	
         2.046	  1.585e-01 	
         2.112	  1.585e-01 	
         2.175	  1.585e-01 	
         2.239	  1.585e-01 	
         2.303	  1.585e-01 	
         2.366	  1.586e-01 	
         2.431	  1.586e-01 	
         2.495	  1.586e-01 	
         2.560	  1.586e-01 	
         2.656	  1.586e-01 	
         2.718	  1.587e-01 	
         2.783	  1.587e-01 	
         2.847	  1.587e-01 	
         2.912	  1.587e-01 	
         2.975	  1.587e-01 	
         3.039	  1.587e-01 	
         3.103	  1.588e-01 	
         3.166	  1.588e-01 	
         3.230	  1.588e-01 	
         3.295	  1.588e-01 	
         3.359	  1.588e-01 	
         3.455	  1.588e-01 	
         3.519	  1.588e-01 	
         3.583	  1.588e-01 	
         3.647	  1.588e-01 	
         3.712	  1.588e-01 	
         3.775	  1.588e-01 	
         3.839	  1.588e-01 	
         3.903	  1.588e-01 	
         3.966	  1.588e-01 	
         4.030	  1.588e-01 	
         4.095	  1.588e-01 	
         4.160	  1.589e-01 	
         4.255	  1.589e-01 	
         4.319	  1.589e-01 	
         4.383	  1.589e-01 	
         4.446	  1.589e-01 	
         4.511	  1.589e-01 	
         4.576	  1.589e-01 	
         4.639	  1.589e-01 	
         4.704	  1.589e-01 	
         4.768	  1.589e-01 	
         4.831	  1.589e-01 	
         4.896	  1.589e-01 	
         4.959	  1.589e-01 	
         5.056	  1.590e-01 	
         5.119	  1.590e-01 	
         5.182	  1.590e-01 	
         5.247	  1.590e-01 	
         5.311	  1.591e-01 	
         5.376	  1.591e-01 	
         5.439	  1.591e-01 	
         5.503	  1.591e-01 	
         5.566	  1.591e-01 	
         5.630	  1.591e-01 	
         5.695	  1.591e-01 	
         5.760	  1.591e-01 	
         5.855	  1.591e-01 	
         5.919	  1.591e-01 	
         5.984	  1.592e-01 	
         6.047	  1.592e-01 	
         6.112	  1.592e-01 	
         6.175	  1.592e-01 	
         6.240	  1.592e-01 	
         6.303	  1.592e-01 	
         6.367	  1.592e-01 	
         6.430	  1.592e-01 	
         6.495	  1.592e-01 	
         6.559	  1.592e-01 	
         6.656	  1.591e-01 	
         6.719	  1.591e-01 	
         6.783	  1.591e-01 	
         6.847	  1.591e-01 	
         6.912	  1.591e-01 	
         6.975	  1.591e-01 	
         7.040	  1.591e-01 	
         7.103	  1.591e-01 	
         7.167	  1.591e-01 	
         7.231	  1.592e-01 	
         7.295	  1.592e-01 	
         7.360	  1.592e-01 	
         7.456	  1.592e-01 	
         7.519	  1.593e-01 	
         7.584	  1.593e-01 	
         7.646	  1.593e-01 	
         7.712	  1.593e-01 	
         7.775	  1.593e-01 	
         7.840	  1.593e-01 	
         7.903	  1.594e-01 	
         7.967	  1.594e-01 	
         8.031	  1.594e-01 	
         8.095	  1.594e-01 	
         8.160	  1.594e-01 	
         8.223	  1.594e-01 	
         8.320	  1.594e-01 	
         8.384	  1.595e-01 	
         8.446	  1.595e-01 	
         8.511	  1.595e-01 	
         8.574	  1.595e-01 	
         8.639	  1.595e-01 	
         8.703	  1.595e-01 	
         8.767	  1.596e-01 	
         8.831	  1.596e-01 	
         8.895	  1.596e-01 	
         8.960	  1.596e-01 	
         9.023	  1.597e-01 	
         9.119	  1.597e-01 	
         9.183	  1.597e-01 	
         9.246	  1.597e-01 	
         9.312	  1.597e-01 	
         9.375	  1.597e-01 	
         9.438	  1.598e-01 	
         9.504	  1.598e-01 	
         9.567	  1.598e-01 	
         9.630	  1.598e-01 	
         9.695	  1.598e-01 	
         9.759	  1.598e-01 	
         9.824	  1.599e-01 	
         9.919	  1.599e-01 	
         9.982	  1.599e-01 	
        10.046	  1.600e-01 	
        10.112	  1.600e-01 	
        10.176	  1.600e-01 	
        10.240	  1.600e-01 	
        10.303	  1.601e-01 	
        10.367	  1.601e-01 	
        10.430	  1.601e-01 	
        10.495	  1.601e-01 	
        10.559	  1.602e-01 	
        10.623	  1.602e-01 	
        10.719	  1.602e-01 	
        10.783	  1.603e-01 	
        10.847	  1.603e-01 	
        10.912	  1.604e-01 	
        10.975	  1.605e-01 	
        11.040	  1.606e-01 	
        11.102	  1.607e-01 	
        11.167	  1.608e-01 	
        11.230	  1.609e-01 	
        11.295	  1.611e-01 	
        11.359	  1.612e-01 	
        11.424	  1.614e-01 	
        11.519	  1.616e-01 	
        11.583	  1.617e-01 	
        11.647	  1.617e-01 	
        11.712	  1.617e-01 	
        11.776	  1.614e-01 	
        11.839	  1.609e-01 	
        11.903	  1.599e-01 	
        11.967	  1.586e-01 	
        12.031	  1.568e-01 	
        12.095	  1.546e-01 	
        12.159	  1.522e-01 	
